turn,player,money,tap
15,0,1865,2928
15,1,1195,1103
16,0,1865,2928
16,1,1195,1103
17,0,1865,2928
17,1,1395,1103
18,0,1865,2928
18,1,1395,1103
19,0,1865,2928
19,1,1395,1103
20,0,1865,2928
20,1,1395,1103
21,0,1865,2928
21,1,1395,1103
22,0,1865,2928
22,1,1395,1103
23,0,2488,3694
23,1,420,198
24,0,2488,3694
24,1,420,198
25,0,2488,3694
25,1,420,198
26,0,2488,3694
26,1,420,198
27,0,2488,3694
27,1,620,198
28,0,2488,3694
28,1,620,198
29,0,2538,3694
29,1,370,128
0,0,1500,1148
0,1,1635,1203
1,0,1500,1148
1,1,1635,1203
2,0,1500,1148
2,1,1635,1203
3,0,1500,1148
3,1,1635,1203
4,0,1625,1618
4,1,1635,1203
5,0,1625,1618
5,1,1835,1203
6,0,1625,1618
6,1,1835,1203
7,0,1625,1618
7,1,1835,1203
8,0,1625,1618
8,1,1835,1203
9,0,1625,1618
9,1,1835,1203
10,0,1575,1618
10,1,1885,1203
11,0,1575,1618
11,1,1885,1203
12,0,1575,1618
12,1,1885,1203
13,0,1575,1618
13,1,1885,1203
14,0,1375,1618
14,1,1985,1528
15,0,1375,1618
15,1,1985,1528
16,0,1575,1618
16,1,1985,1528
17,0,1575,1618
17,1,1985,1528
18,0,1525,1618
18,1,2035,1528
19,0,1525,1618
19,1,2035,1528
20,0,1525,1618
20,1,2035,1528
21,0,1525,1618
21,1,2135,1928
22,0,1725,1618
22,1,2135,1928
23,0,1935,2578
23,1,1775,1928
24,0,1935,2578
24,1,1775,1928
25,0,1935,2578
25,1,1775,1928
26,0,1935,2578
26,1,1775,1928
27,0,1935,2578
27,1,1675,1928
28,0,1935,2578
28,1,1675,1928
29,0,1935,2578
29,1,1875,1928
0,0,1550,1148
0,1,1585,1203
1,0,1550,1148
1,1,1585,1203
2,0,1550,1148
2,1,1585,1203
3,0,1730,2088
3,1,1255,1203
4,0,1680,2088
4,1,1505,1203
5,0,1680,2088
5,1,1505,1203
6,0,1680,2088
6,1,1505,1203
7,0,1680,2088
7,1,1705,1203
8,0,1630,2088
8,1,1955,1203
9,0,1630,2088
9,1,1955,1203
10,0,1630,2088
10,1,1955,1203
11,0,1630,2088
11,1,1955,1203
12,0,1630,2088
12,1,1955,1203
13,0,1630,2088
13,1,1955,1203
14,0,1630,2088
14,1,1955,1203
15,0,1630,2088
15,1,1955,1203
16,0,1630,2088
16,1,1955,1203
17,0,1630,2088
17,1,2055,1528
18,0,1530,2088
18,1,2055,1528
19,0,1530,2088
19,1,2055,1528
20,0,1730,2088
20,1,2055,1528
21,0,1730,2088
21,1,2055,1528
22,0,1730,2088
22,1,2055,1528
23,0,1730,2088
23,1,2055,1528
24,0,1730,2088
24,1,2055,1528
25,0,1730,2088
25,1,2055,1528
26,0,1680,2088
26,1,2105,1528
27,0,1680,2088
27,1,2105,1528
28,0,1680,2088
28,1,2105,1528
29,0,1680,2088
29,1,2205,1928
0,0,1550,1148
0,1,1585,1203
1,0,1730,2088
1,1,1255,1203
2,0,1855,2578
2,1,1255,1203
3,0,1855,2578
3,1,1255,1203
4,0,1855,2578
4,1,1255,1203
5,0,1855,2578
5,1,1455,1203
6,0,1855,2578
6,1,1455,1203
7,0,1830,2753
7,1,1405,1203
8,0,1730,2753
8,1,1405,1203
9,0,1730,2753
9,1,1405,1203
10,0,1730,2753
10,1,1405,1203
11,0,1730,2753
11,1,1405,1203
12,0,1730,2753
12,1,1405,1203
13,0,1730,2753
13,1,1405,1203
14,0,1730,2753
14,1,1405,1203
15,0,2181,3650
15,1,555,298
16,0,2181,3650
16,1,555,298
17,0,2181,3650
17,1,555,298
18,0,2111,3650
18,1,625,298
19,0,2111,3650
19,1,525,298
20,0,2304,3660
20,1,525,298
21,0,2304,3660
21,1,725,298
22,0,2304,3660
22,1,725,298
23,0,2304,3660
23,1,725,298
24,0,2304,3660
24,1,725,298
25,0,2304,3660
25,1,725,298
26,0,2304,3660
26,1,725,298
27,0,2304,3660
27,1,725,298
28,0,2483,3694
28,1,725,298
29,0,2483,3694
29,1,725,298
0,0,1550,1148
0,1,1585,1203
1,0,1600,1148
1,1,1535,1203
2,0,1600,1148
2,1,1535,1203
3,0,1600,1148
3,1,1535,1203
4,0,1650,2088
4,1,1535,1203
5,0,1650,2088
5,1,1535,1203
6,0,1450,2088
6,1,1535,1203
7,0,1875,3278
7,1,735,493
8,0,1875,3278
8,1,735,493
9,0,1875,3278
9,1,735,493
10,0,1875,3278
10,1,735,493
11,0,1875,3278
11,1,935,493
12,0,1875,3278
12,1,935,493
13,0,1875,3278
13,1,935,493
14,0,1875,3278
14,1,935,493
15,0,1875,3278
15,1,935,493
16,0,1875,3278
16,1,935,493
17,0,1875,3278
17,1,935,493
18,0,1875,3278
18,1,935,493
19,0,1875,3278
19,1,1135,493
20,0,1875,3278
20,1,1135,493
21,0,1875,3278
21,1,1135,493
22,0,1875,3278
22,1,1135,493
23,0,1875,3278
23,1,1135,493
24,0,1875,3278
24,1,1135,493
25,0,2683,3720
25,1,110,28
26,0,2583,3720
26,1,110,28
27,0,2589,3720
27,1,304,28
28,0,2774,3746
28,1,304,28
29,0,2774,3746
29,1,304,28
0,0,1550,1148
0,1,1585,1203
1,0,1550,1148
1,1,1585,1203
2,0,1550,1148
2,1,1585,1203
3,0,1550,1148
3,1,1585,1203
4,0,1550,1148
4,1,1585,1203
5,0,1550,1148
5,1,1685,1528
6,0,1500,1148
6,1,1685,1528
7,0,1500,1148
7,1,1685,1528
8,0,1500,1148
8,1,1685,1528
9,0,1550,1148
9,1,1635,1528
10,0,1675,1618
10,1,1635,1528
11,0,1675,1618
11,1,1635,1528
12,0,1475,1618
12,1,1635,1528
13,0,1475,1618
13,1,1635,1528
14,0,1475,1618
14,1,1635,1528
15,0,1475,1618
15,1,1635,1528
16,0,1475,1618
16,1,1635,1528
17,0,1525,1618
17,1,1785,1528
18,0,1525,1618
18,1,1785,1528
19,0,1525,1618
19,1,1785,1528
20,0,1525,1618
20,1,1785,1528
21,0,1525,1618
21,1,1785,1528
22,0,1525,1618
22,1,1785,1528
23,0,1525,1618
23,1,1785,1528
24,0,1525,1618
24,1,1785,1528
25,0,1525,1618
25,1,1985,1528
26,0,1475,1618
26,1,2135,1928
27,0,1475,1618
27,1,2135,1928
28,0,1475,1618
28,1,2135,1928
29,0,2185,3278
29,1,975,1338
0,0,1550,1148
0,1,1585,1203
1,0,1550,1148
1,1,1585,1203
2,0,1550,1148
2,1,1585,1203
3,0,1550,1148
3,1,1585,1203
4,0,1500,1148
4,1,1735,1528
5,0,1500,1148
5,1,1735,1528
6,0,1500,1148
6,1,1735,1528
7,0,1500,1148
7,1,1635,1528
8,0,1500,1148
8,1,1635,1528
9,0,1500,1148
9,1,1735,1928
10,0,1450,1148
10,1,1785,1928
11,0,1450,1148
11,1,1785,1928
12,0,1350,1148
12,1,1785,1928
13,0,1350,1148
13,1,1785,1928
14,0,1300,1148
14,1,1935,2528
15,0,1300,1148
15,1,1935,2528
16,0,1300,1148
16,1,1935,2528
17,0,1300,1148
17,1,2035,3328
18,0,1300,1148
18,1,2035,3328
19,0,1300,1148
19,1,2035,3328
20,0,1250,1148
20,1,2085,3828
21,0,1250,1148
21,1,2085,3828
22,0,1250,1148
22,1,2085,3828
23,0,1250,1148
23,1,2085,3828
24,0,1200,1148
24,1,2135,3828
25,0,1200,1148
25,1,2135,3828
26,0,1400,1148
26,1,2135,3828
27,0,1400,1148
27,1,2135,3828
28,0,1400,1148
28,1,2135,3828
29,0,1400,1148
29,1,2085,3828
0,0,1550,1148
0,1,1585,1203
1,0,1550,1148
1,1,1585,1203
2,0,1300,1148
2,1,1835,1928
3,0,1300,1148
3,1,1835,1928
4,0,1300,1148
4,1,1835,1928
5,0,1300,1148
5,1,1835,1928
6,0,1300,1148
6,1,1835,1928
7,0,1300,1148
7,1,1735,1928
8,0,1300,1148
8,1,1735,1928
9,0,1350,1148
9,1,1785,2528
10,0,1350,1148
10,1,1785,2528
11,0,1350,1148
11,1,1785,2528
12,0,1550,1148
12,1,1785,2528
13,0,1550,1148
13,1,1785,2528
14,0,1100,1148
14,1,2035,3628
15,0,1100,1148
15,1,2035,3628
16,0,1100,1148
16,1,2035,3628
17,0,1100,1148
17,1,2035,3628
18,0,1100,1148
18,1,2035,3628
19,0,1100,1148
19,1,2135,3828
20,0,1100,1148
20,1,2135,3828
21,0,1100,1148
21,1,2135,3828
22,0,1100,1148
22,1,2135,3828
23,0,1100,1148
23,1,2135,3828
24,0,1100,1148
24,1,2135,3828
25,0,1100,1148
25,1,2135,3828
26,0,1050,1148
26,1,2135,3828
27,0,1050,1148
27,1,2135,3828
28,0,1050,1148
28,1,2135,3828
29,0,1050,1148
29,1,2135,3828
0,0,1550,1148
0,1,1585,1203
1,0,1550,1148
1,1,1585,1203
2,0,1675,1618
2,1,1585,1203
3,0,1675,1618
3,1,1585,1203
4,0,1675,1618
4,1,1585,1203
5,0,1855,2578
5,1,1255,1203
6,0,1855,2578
6,1,1255,1203
7,0,1855,2578
7,1,1255,1203
8,0,1855,2578
8,1,1255,1203
9,0,1855,2578
9,1,1455,1203
10,0,1855,2578
10,1,1455,1203
11,0,1855,2578
11,1,1455,1203
12,0,1855,2578
12,1,1455,1203
13,0,1855,2578
13,1,1455,1203
14,0,1855,2578
14,1,1655,1203
15,0,1855,2578
15,1,1655,1203
16,0,1855,2578
16,1,1655,1203
17,0,1855,2578
17,1,1605,1203
18,0,1855,2578
18,1,1605,1203
19,0,1855,2578
19,1,1605,1203
20,0,1805,2578
20,1,1855,1203
21,0,1805,2578
21,1,1855,1203
22,0,1805,2578
22,1,1855,1203
23,0,1805,2578
23,1,1855,1203
24,0,1805,2578
24,1,1855,1203
25,0,1805,2578
25,1,2055,1203
26,0,1805,2578
26,1,2055,1203
27,0,1805,2578
27,1,2055,1203
28,0,1805,2578
28,1,2055,1203
29,0,1805,2578
29,1,2055,1203
0,0,1550,1148
0,1,1585,1203
1,0,1550,1148
1,1,1585,1203
2,0,1550,1148
2,1,1585,1203
3,0,1760,2088
3,1,1225,1203
4,0,1560,2088
4,1,1425,1203
5,0,1560,2088
5,1,1425,1203
6,0,1760,2088
6,1,1425,1203
7,0,1760,2088
7,1,1625,1203
8,0,1760,2088
8,1,1625,1203
9,0,1760,2088
9,1,1625,1203
10,0,1760,2088
10,1,1625,1203
11,0,1760,2088
11,1,1625,1203
12,0,1760,2088
12,1,1625,1203
13,0,1760,2088
13,1,1625,1203
14,0,1760,2088
14,1,1625,1203
15,0,1760,2088
15,1,1625,1203
16,0,1760,2088
16,1,1625,1203
17,0,1760,2088
17,1,1825,1203
18,0,1760,2088
18,1,1825,1203
19,0,1760,2088
19,1,1825,1203
20,0,1810,2753
20,1,1825,1203
21,0,1810,2753
21,1,1825,1203
22,0,1810,2753
22,1,1825,1203
23,0,1810,2753
23,1,1825,1203
24,0,1810,2753
24,1,1825,1203
25,0,1810,2753
25,1,2025,1203
26,0,1610,2753
26,1,2225,1203
27,0,1610,2753
27,1,2225,1203
28,0,1810,2753
28,1,2225,1203
29,0,2230,3634
29,1,1425,1203
0,0,1550,1148
0,1,1585,1203
1,0,1550,1148
1,1,1585,1203
2,0,1500,1148
2,1,1635,1203
3,0,1680,2088
3,1,1305,1203
4,0,1805,2578
4,1,1305,1203
5,0,1805,2578
5,1,1305,1203
6,0,1805,2578
6,1,1305,1203
7,0,1805,2578
7,1,1305,1203
8,0,1805,2578
8,1,1305,1203
9,0,1805,2578
9,1,1505,1203
10,0,1705,2578
10,1,1805,1203
11,0,1705,2578
11,1,1805,1203
12,0,1705,2578
12,1,1805,1203
13,0,1705,2578
13,1,1805,1203
14,0,1705,2578
14,1,1805,1203
15,0,1705,2578
15,1,1805,1203
16,0,1830,2753
16,1,1805,1203
17,0,1830,2753
17,1,1805,1203
18,0,1830,2753
18,1,1805,1203
19,0,1830,2753
19,1,1805,1203
20,0,1830,2753
20,1,1805,1203
21,0,1830,2753
21,1,1805,1203
22,0,1830,2753
22,1,1805,1203
23,0,1830,2753
23,1,1805,1203
24,0,1830,2753
24,1,1805,1203
25,0,1830,2753
25,1,1805,1203
26,0,1830,2753
26,1,1805,1203
27,0,1830,2753
27,1,1805,1203
28,0,1830,2753
28,1,1805,1203
29,0,1830,2753
29,1,1805,1203
0,0,1550,1148
0,1,1585,1203
1,0,1550,1148
1,1,1585,1203
2,0,1550,1148
2,1,1585,1203
3,0,1550,1148
3,1,1585,1203
4,0,1675,1618
4,1,1585,1203
5,0,1675,1618
5,1,1785,1203
6,0,1675,1618
6,1,1785,1203
7,0,1675,1618
7,1,1785,1203
8,0,1625,1618
8,1,1835,1203
9,0,1675,1618
9,1,1785,1203
10,0,1675,1618
10,1,1785,1203
11,0,1675,1618
11,1,1785,1203
12,0,1475,1618
12,1,1985,1203
13,0,1975,2928
13,1,1185,1203
14,0,2025,3278
14,1,1185,1203
15,0,2025,3278
15,1,1385,1203
16,0,2025,3278
16,1,1385,1203
17,0,2025,3278
17,1,1385,1203
18,0,2025,3278
18,1,1385,1203
19,0,2025,3278
19,1,1385,1203
20,0,1975,3278
20,1,1435,1203
21,0,1975,3278
21,1,1435,1203
22,0,1975,3278
22,1,1435,1203
23,0,1975,3278
23,1,1435,1203
24,0,1975,3278
24,1,1435,1203
25,0,1975,3278
25,1,1435,1203
26,0,2100,3453
26,1,1435,1203
27,0,2100,3453
27,1,1435,1203
28,0,2100,3453
28,1,1435,1203
29,0,2100,3453
29,1,1435,1203
0,0,1500,1148
0,1,1635,1203
1,0,1500,1148
1,1,1635,1203
2,0,1500,1148
2,1,1635,1203
3,0,1500,1148
3,1,1635,1203
4,0,1400,1148
4,1,1635,1203
5,0,1400,1148
5,1,1635,1203
6,0,1600,1148
6,1,1635,1203
7,0,1600,1148
7,1,1535,1203
8,0,1600,1148
8,1,1535,1203
9,0,1600,1148
9,1,1635,1528
10,0,1600,1148
10,1,1635,1528
11,0,1600,1148
11,1,1635,1528
12,0,1600,1148
12,1,1635,1528
13,0,1780,2088
13,1,1305,1528
14,0,1905,2578
14,1,1305,1528
15,0,1880,2753
15,1,1455,1528
16,0,1880,2753
16,1,1455,1528
17,0,1880,2753
17,1,1455,1528
18,0,1880,2753
18,1,1455,1528
19,0,2439,3676
19,1,480,298
20,0,2439,3676
20,1,480,298
21,0,2439,3676
21,1,480,298
22,0,2339,3676
22,1,480,298
23,0,2389,3676
23,1,630,298
24,0,2578,3694
24,1,630,298
25,0,2588,3694
25,1,620,298
26,0,2588,3694
26,1,620,298
27,0,2588,3694
27,1,620,298
28,0,2758,3746
28,1,620,298
29,0,3378,3976
29,1,0,0
0,0,1550,1148
0,1,1585,1203
1,0,1550,1148
1,1,1585,1203
2,0,1550,1148
2,1,1585,1203
3,0,1550,1148
3,1,1585,1203
4,0,1550,1148
4,1,1585,1203
5,0,1550,1148
5,1,1585,1203
6,0,1500,1148
6,1,1585,1203
7,0,1500,1148
7,1,1485,1203
8,0,1500,1148
8,1,1485,1203
9,0,1500,1148
9,1,1585,1528
10,0,1500,1148
10,1,1585,1528
11,0,1500,1148
11,1,1585,1528
12,0,1625,1618
12,1,1585,1528
13,0,1675,1618
13,1,1535,1528
14,0,1675,1618
14,1,1535,1528
15,0,1675,1618
15,1,1535,1528
16,0,1675,1618
16,1,1535,1528
17,0,1675,1618
17,1,1535,1528
18,0,1675,1618
18,1,1535,1528
19,0,1675,1618
19,1,1735,1528
20,0,1675,1618
20,1,1735,1528
21,0,1675,1618
21,1,1735,1528
22,0,1625,1618
22,1,1785,1528
23,0,1625,1618
23,1,1785,1528
24,0,1425,1618
24,1,1985,1528
25,0,1425,1618
25,1,2085,1928
26,0,1625,1618
26,1,2085,1928
27,0,1625,1618
27,1,2085,1928
28,0,1625,1618
28,1,2085,1928
29,0,1625,1618
29,1,2085,1928
0,0,1500,1148
0,1,1635,1203
1,0,1500,1148
1,1,1635,1203
2,0,1500,1148
2,1,1635,1203
3,0,1500,1148
3,1,1735,1528
4,0,1300,1148
4,1,1835,1928
5,0,1300,1148
5,1,1835,1928
6,0,1300,1148
6,1,1835,1928
7,0,1300,1148
7,1,1835,1928
8,0,1300,1148
8,1,1835,1928
9,0,1300,1148
9,1,1835,1928
10,0,1300,1148
10,1,1835,1928
11,0,1300,1148
11,1,1935,2528
12,0,1300,1148
12,1,1935,2528
13,0,1300,1148
13,1,1935,2528
14,0,1250,1148
14,1,1985,3628
15,0,1250,1148
15,1,1985,3628
16,0,1250,1148
16,1,1985,3628
17,0,1250,1148
17,1,1985,3628
18,0,1250,1148
18,1,1985,3628
19,0,1250,1148
19,1,2085,3828
20,0,1450,1148
20,1,2085,3828
21,0,1450,1148
21,1,2085,3828
22,0,1450,1148
22,1,2085,3828
23,0,1450,1148
23,1,2085,3828
24,0,1450,1148
24,1,2085,3828
25,0,1450,1148
25,1,2085,3828
26,0,1450,1148
26,1,2085,3828
27,0,1780,1148
27,1,1755,3828
28,0,1780,1148
28,1,1755,3828
29,0,1780,1148
29,1,1755,3828
0,0,1550,1148
0,1,1585,1203
1,0,1550,1148
1,1,1585,1203
2,0,1550,1148
2,1,1585,1203
3,0,1760,2088
3,1,1225,1203
4,0,1760,2088
4,1,1225,1203
5,0,1760,2088
5,1,1225,1203
6,0,1760,2088
6,1,1225,1203
7,0,1760,2088
7,1,1225,1203
8,0,1760,2088
8,1,1225,1203
9,0,1760,2088
9,1,1425,1203
10,0,1760,2088
10,1,1425,1203
11,0,1735,2578
11,1,1375,1203
12,0,1735,2578
12,1,1375,1203
13,0,1735,2578
13,1,1375,1203
14,0,1735,2578
14,1,1375,1203
15,0,2075,3640
15,1,575,403
16,0,2025,3640
16,1,575,403
17,0,2025,3640
17,1,575,403
18,0,2025,3640
18,1,575,403
19,0,2031,3640
19,1,669,298
20,0,2031,3640
20,1,869,298
21,0,2031,3640
21,1,869,298
22,0,2031,3640
22,1,869,298
23,0,2031,3640
23,1,869,298
24,0,2031,3640
24,1,869,298
25,0,2031,3640
25,1,869,298
26,0,2031,3640
26,1,869,298
27,0,2031,3640
27,1,869,298
28,0,2217,3650
28,1,869,298
29,0,2217,3650
29,1,869,298
0,0,1550,1148
0,1,1585,1203
1,0,1550,1148
1,1,1585,1203
2,0,1500,1148
2,1,1635,1203
3,0,1500,1148
3,1,1635,1203
4,0,1250,1148
4,1,1785,2728
5,0,1580,1148
5,1,1455,2728
6,0,1580,1148
6,1,1455,2728
7,0,1580,1148
7,1,1355,2653
8,0,1580,1148
8,1,1355,2653
9,0,1580,1148
9,1,1555,2653
10,0,1580,1148
10,1,1555,2653
11,0,1580,1148
11,1,1555,2653
12,0,1555,1148
12,1,1580,2653
13,0,1555,1148
13,1,1580,2653
14,0,1305,1148
14,1,1920,3328
15,0,1305,1148
15,1,1920,3328
16,0,1305,1148
16,1,1920,3328
17,0,1305,1148
17,1,2020,3528
18,0,1305,1148
18,1,2020,3528
19,0,1305,1148
19,1,2020,3528
20,0,1305,1148
20,1,2020,3528
21,0,1665,1148
21,1,1660,3528
22,0,1665,1148
22,1,1660,3528
23,0,1665,1148
23,1,1660,3528
24,0,1865,1148
24,1,1660,3528
25,0,1865,1148
25,1,1660,3528
26,0,1415,1148
26,1,2110,3528
27,0,1415,1148
27,1,2110,3528
28,0,1415,1148
28,1,2110,3528
29,0,1415,1148
29,1,2110,3528
0,0,1550,1148
0,1,1585,1203
1,0,1550,1148
1,1,1585,1203
2,0,1500,1148
2,1,1635,1203
3,0,1500,1148
3,1,1635,1203
4,0,1500,1148
4,1,1635,1203
5,0,1500,1148
5,1,1635,1203
6,0,1500,1148
6,1,1635,1203
7,0,1500,1148
7,1,1735,1528
8,0,1500,1148
8,1,1735,1528
9,0,1500,1148
9,1,1735,1528
10,0,1500,1148
10,1,1735,1528
11,0,1500,1148
11,1,1735,1528
12,0,1500,1148
12,1,1735,1528
13,0,1500,1148
13,1,1735,1528
14,0,1500,1148
14,1,1735,1528
15,0,1755,1618
15,1,1405,1528
16,0,1755,1618
16,1,1405,1528
17,0,1755,1618
17,1,1305,1528
18,0,1755,1618
18,1,1305,1528
19,0,1755,1618
19,1,1505,1528
20,0,1755,1618
20,1,1505,1528
21,0,1755,1618
21,1,1505,1528
22,0,1705,1618
22,1,1555,1528
23,0,1705,1618
23,1,1555,1528
24,0,1205,1618
24,1,2055,1528
25,0,1205,1618
25,1,2055,1528
26,0,1405,1618
26,1,2055,1528
27,0,1405,1618
27,1,2155,1928
28,0,1405,1618
28,1,2155,1928
29,0,1405,1618
29,1,2155,1928
0,0,1550,1148
0,1,1585,1203
1,0,1550,1148
1,1,1585,1203
2,0,1550,1148
2,1,1585,1203
3,0,1550,1148
3,1,1585,1203
4,0,1550,1148
4,1,1585,1203
5,0,1550,1148
5,1,1585,1203
6,0,1400,1148
6,1,1735,1528
7,0,1400,1148
7,1,1735,1528
8,0,1400,1148
8,1,1735,1528
9,0,1400,1148
9,1,1835,1928
10,0,1400,1148
10,1,1835,1928
11,0,1400,1148
11,1,1835,1928
12,0,1400,1148
12,1,1835,1928
13,0,1400,1148
13,1,1835,1928
14,0,1400,1148
14,1,1835,1928
15,0,1400,1148
15,1,1835,1928
16,0,1300,1148
16,1,1835,1928
17,0,1300,1148
17,1,1835,1928
18,0,1500,1148
18,1,1835,1928
19,0,1500,1148
19,1,1835,1928
20,0,1500,1148
20,1,1835,1928
21,0,1500,1148
21,1,1835,1928
22,0,1500,1148
22,1,1835,1928
23,0,1755,1618
23,1,1505,1928
24,0,1755,1618
24,1,1505,1928
25,0,1755,1618
25,1,1505,1928
26,0,1705,1618
26,1,1555,1928
27,0,1705,1618
27,1,1755,1928
28,0,1830,2088
28,1,1755,1928
29,0,1880,2088
29,1,1705,1928
0,0,1550,1148
0,1,1585,1203
1,0,1550,1148
1,1,1585,1203
2,0,1500,1148
2,1,1635,1203
3,0,1500,1148
3,1,1635,1203
4,0,1400,1148
4,1,1635,1203
5,0,1400,1148
5,1,1635,1203
6,0,1600,1148
6,1,1635,1203
7,0,1600,1148
7,1,1735,1528
8,0,1600,1148
8,1,1735,1528
9,0,1600,1148
9,1,1735,1528
10,0,1600,1148
10,1,1835,1928
11,0,1600,1148
11,1,1835,1928
12,0,1600,1148
12,1,1835,1928
13,0,1600,1148
13,1,1935,2528
14,0,1600,1148
14,1,1935,2528
15,0,1600,1148
15,1,1935,2528
16,0,1800,1148
16,1,1935,2528
17,0,1800,1148
17,1,1935,2528
18,0,1800,1148
18,1,1935,2528
19,0,2130,1148
19,1,1605,2528
20,0,2130,1148
20,1,1605,2528
21,0,2130,1148
21,1,1505,2528
22,0,2080,1148
22,1,1555,2528
23,0,2080,1148
23,1,1755,2528
24,0,2080,1148
24,1,1755,2528
25,0,2080,1148
25,1,1755,2528
26,0,2080,1148
26,1,1755,2528
27,0,2080,1148
27,1,1755,2528
28,0,2080,1148
28,1,1755,2528
29,0,2080,1148
29,1,1655,2528
0,0,1550,1148
0,1,1585,1203
1,0,1730,2088
1,1,1255,1203
2,0,1730,2088
2,1,1255,1203
3,0,1730,2088
3,1,1455,1203
4,0,1730,2088
4,1,1455,1203
5,0,1730,2088
5,1,1455,1203
6,0,1730,2088
6,1,1455,1203
7,0,1730,2088
7,1,1455,1203
8,0,1730,2088
8,1,1455,1203
9,0,1730,2088
9,1,1455,1203
10,0,1530,2088
10,1,1655,1203
11,0,1530,2088
11,1,1655,1203
12,0,1730,2088
12,1,1655,1203
13,0,1730,2088
13,1,1655,1203
14,0,1730,2088
14,1,1655,1203
15,0,1730,2088
15,1,1655,1203
16,0,1730,2088
16,1,1655,1203
17,0,1730,2088
17,1,1655,1203
18,0,1730,2088
18,1,1655,1203
19,0,1730,2088
19,1,1655,1203
20,0,1730,2088
20,1,1655,1203
21,0,2080,3453
21,1,855,883
22,0,1980,3453
22,1,855,883
23,0,2030,3453
23,1,1005,883
24,0,2145,3640
24,1,1005,883
25,0,2145,3640
25,1,1005,883
26,0,2145,3640
26,1,1005,883
27,0,2145,3640
27,1,1005,883
28,0,2145,3640
28,1,1005,883
29,0,2145,3640
29,1,1005,883
0,0,1550,1148
0,1,1585,1203
1,0,1550,1148
1,1,1585,1203
2,0,1550,1148
2,1,1585,1203
3,0,1550,1148
3,1,1585,1203
4,0,1675,1618
4,1,1585,1203
5,0,1675,1618
5,1,1585,1203
6,0,1675,1618
6,1,1585,1203
7,0,1650,2088
7,1,1735,1203
8,0,1650,2088
8,1,1735,1203
9,0,1650,2088
9,1,1735,1203
10,0,1650,2088
10,1,1735,1203
11,0,1860,2753
11,1,1375,1203
12,0,1860,2753
12,1,1375,1203
13,0,1860,2753
13,1,1375,1203
14,0,1610,2753
14,1,1825,1203
15,0,1610,2753
15,1,2025,1203
16,0,1610,2753
16,1,2025,1203
17,0,1610,2753
17,1,2025,1203
18,0,1610,2753
18,1,2025,1203
19,0,1610,2753
19,1,2025,1203
20,0,1610,2753
20,1,2025,1203
21,0,1610,2753
21,1,2025,1203
22,0,1610,2753
22,1,2025,1203
23,0,1610,2753
23,1,2025,1203
24,0,1610,2753
24,1,2025,1203
25,0,1610,2753
25,1,2025,1203
26,0,1610,2753
26,1,2025,1203
27,0,1610,2753
27,1,2025,1203
28,0,1610,2753
28,1,2025,1203
29,0,1610,2753
29,1,2225,1203
0,0,1550,1148
0,1,1585,1203
1,0,1550,1148
1,1,1585,1203
2,0,1550,1148
2,1,1585,1203
3,0,1550,1148
3,1,1585,1203
4,0,1550,1148
4,1,1585,1203
5,0,1550,1148
5,1,1585,1203
6,0,1675,1618
6,1,1585,1203
7,0,1675,1618
7,1,1585,1203
8,0,1675,1618
8,1,1585,1203
9,0,1675,1618
9,1,1535,1203
10,0,1675,1618
10,1,1535,1203
11,0,1950,3453
11,1,735,493
12,0,1950,3453
12,1,735,493
13,0,1950,3453
13,1,935,493
14,0,1950,3453
14,1,935,493
15,0,1925,3628
15,1,885,493
16,0,2108,3650
16,1,885,493
17,0,2108,3650
17,1,885,493
18,0,2108,3650
18,1,885,493
19,0,2108,3650
19,1,885,493
20,0,2108,3650
20,1,885,493
21,0,2108,3650
21,1,885,493
22,0,2108,3650
22,1,885,493
23,0,2108,3650
23,1,785,493
24,0,2294,3660
24,1,785,493
25,0,2300,3660
25,1,979,493
26,0,2300,3660
26,1,979,493
27,0,2300,3660
27,1,979,493
28,0,2300,3660
28,1,979,493
29,0,2300,3660
29,1,979,493
0,0,1550,1148
0,1,1585,1203
1,0,1600,1148
1,1,1535,1203
2,0,1600,1148
2,1,1535,1203
3,0,1780,2088
3,1,1405,1203
4,0,1780,2088
4,1,1405,1203
5,0,1780,2088
5,1,1405,1203
6,0,1780,2088
6,1,1405,1203
7,0,1780,2088
7,1,1405,1203
8,0,1730,2088
8,1,1405,1203
9,0,1730,2088
9,1,1405,1203
10,0,1730,2088
10,1,1405,1203
11,0,1730,2088
11,1,1605,1203
12,0,1730,2088
12,1,1605,1203
13,0,1730,2088
13,1,1605,1203
14,0,1530,2088
14,1,1805,1203
15,0,1530,2088
15,1,1805,1203
16,0,1730,2088
16,1,1805,1203
17,0,1730,2088
17,1,1805,1203
18,0,1730,2088
18,1,1805,1203
19,0,1940,2753
19,1,1445,1203
20,0,1940,2753
20,1,1445,1203
21,0,1940,2753
21,1,1545,1203
22,0,1940,2753
22,1,1545,1203
23,0,1940,2753
23,1,1545,1203
24,0,1940,2753
24,1,1545,1203
25,0,1940,2753
25,1,1445,1203
26,0,1940,2753
26,1,1445,1203
27,0,1940,2753
27,1,1445,1203
28,0,1990,3103
28,1,1445,1203
29,0,1990,3103
29,1,1445,1203
0,0,1550,1148
0,1,1585,1203
1,0,1550,1148
1,1,1585,1203
2,0,1675,1618
2,1,1585,1203
3,0,1675,1618
